x0000,y0000
176.6055556,0.025
176.6083333,0.035
176.6111111,0.04
176.6138889,0.06
176.6166667,0.08
176.6194444,0.13
176.6222222,0.17
176.625,0.185
176.6277778,0.205
176.6305556,0.2
176.6333333,0.23
176.6361111,0.26
176.6388889,0.285
176.6416667,0.29
176.6444444,0.285
176.6472222,0.29
176.65,0.295
176.6527778,0.32
176.6555556,0.34
176.6583333,0.335
176.6611111,0.315
176.6638889,0.3
176.6666667,0.28
176.6694444,0.285
176.6722222,0.28
176.675,0.25
176.6777778,0.245
176.6805556,0.2
176.6833333,0.2
176.6861111,0.18
176.6888889,0.175
176.6916667,0.145
176.6944444,0.105
176.6972222,0.06
176.7,0.07
176.7027778,0.05
176.7055556,0.05
176.7083333,0.02
176.7111111,-0.005
176.7138889,-0.03
176.7166667,-0.045
176.7194444,-0.045
176.7222222,-0.055
176.725,-0.07
176.7277778,-0.09
176.7305556,-0.11
176.7333333,-0.12
176.7361111,-0.115
176.7388889,-0.125
176.7416667,-0.145
176.7444444,-0.175
176.7472222,-0.195
176.75,-0.19
176.7527778,-0.19
176.7555556,-0.17
176.7583333,-0.18
176.7611111,-0.19
176.7638889,-0.225
176.7666667,-0.215
176.7694444,-0.215
176.7722222,-0.205
176.775,-0.205
176.7777778,-0.23
176.7805556,-0.24
176.7833333,-0.245
176.7861111,-0.23
176.7888889,-0.215
176.7916667,-0.22
176.7944444,-0.245
176.7972222,-0.275
176.8,-0.29
176.8027778,-0.265
176.8055556,-0.245
176.8083333,-0.23
176.8111111,-0.255
176.8138889,-0.27
176.8166667,-0.285
176.8194444,-0.28
176.8222222,-0.26
176.825,-0.25
176.8277778,-0.26
176.8305556,-0.26
176.8333333,-0.25
176.8361111,-0.24
176.8388889,-0.225
176.8416667,-0.21
176.8444444,-0.215
176.8472222,-0.225
176.85,-0.24
176.8527778,-0.23
176.8555556,-0.205
176.8583333,-0.2
176.8611111,-0.205
176.8638889,-0.22
176.8666667,-0.21
176.8694444,-0.195
176.8722222,-0.165
176.875,-0.155
176.8777778,-0.15
176.8805556,-0.135
176.8833333,-0.105
176.8861111,-0.085
176.8888889,-0.04
176.8916667,-0.025
176.8944444,-0.005
176.8972222,0.015
176.9,0.06
176.9027778,0.115
176.9055556,0.2
176.9083333,0.275
176.9111111,0.34
176.9138889,0.39
176.9166667,0.42
176.9194444,0.455
176.9222222,0.445
176.925,0.41
176.9277778,0.345
176.9305556,0.265
176.9333333,0.145
176.9361111,-0.005
176.9388889,-0.185
176.9416667,-0.4
176.9444444,-0.565
176.9472222,-0.66
176.95,-0.675
176.9527778,-0.665
176.9555556,-0.655
176.9583333,-0.68
176.9611111,-0.73
176.9638889,-0.765
176.9666667,-0.775
176.9694444,-0.775
176.9722222,-0.755
176.975,-0.745
176.9777778,-0.74
176.9805556,-0.73
176.9833333,-0.7
176.9861111,-0.67
176.9888889,-0.635
176.9916667,-0.62
176.9944444,-0.6
176.9972222,-0.58
177,-0.53
177.0027778,-0.505
177.0055556,-0.47
177.0083333,-0.44
177.0111111,-0.44
177.0138889,-0.445
177.0166667,-0.42
177.0194444,-0.39
177.0222222,-0.355
177.025,-0.345
177.0277778,-0.345
177.0305556,-0.345
177.0333333,-0.33
177.0361111,-0.325
177.0388889,-0.305
177.0416667,-0.295
177.0444444,-0.315
177.0472222,-0.325
177.05,-0.33
177.0527778,-0.305
177.0555556,-0.275
177.0583333,-0.275
177.0611111,-0.29
177.0638889,-0.295
177.0666667,-0.29
177.0694444,-0.265
177.0722222,-0.245
177.075,-0.25
177.0777778,-0.245
177.0805556,-0.245
177.0833333,-0.245
177.0861111,-0.215
177.0888889,-0.19
177.0916667,-0.19
177.0944444,-0.185
177.0972222,-0.185
177.1,-0.16
177.1027778,-0.125
177.1055556,-0.08
177.1083333,-0.07
177.1111111,-0.08
177.1138889,-0.115
177.1166667,-0.145
177.1194444,-0.15
177.1222222,-0.12
177.125,-0.1
177.1277778,-0.07
177.1305556,-0.045
177.1333333,-0.015
177.1361111,0.025
177.1388889,0.06
177.1416667,0.055
177.1444444,0.065
177.1472222,0.1
177.15,0.135
177.1527778,0.16
177.1555556,0.215
177.1583333,0.23
177.1611111,0.245
177.1638889,0.255
177.1666667,0.29
177.1694444,0.32
177.1722222,0.345
177.175,0.38
177.1777778,0.365
177.1805556,0.38
177.1833333,0.38
177.1861111,0.395
177.1888889,0.41
177.1916667,0.4
177.1944444,0.4
177.1972222,0.4
177.2,0.39
177.2027778,0.395
177.2055556,0.405
177.2083333,0.395
177.2111111,0.36
177.2138889,0.34
177.2166667,0.325
177.2194444,0.325
177.2222222,0.31
177.225,0.29
177.2277778,0.245
177.2305556,0.22
177.2333333,0.205
177.2361111,0.205
177.2388889,0.2
177.2416667,0.17
177.2444444,0.135
177.2472222,0.105
177.25,0.085
177.2527778,0.07
177.2555556,0.05
177.2583333,0.03
177.2611111,-0.01
177.2638889,-0.04
177.2666667,-0.05
177.2694444,-0.045
177.2722222,-0.04
177.275,-0.06
177.2777778,-0.085
177.2805556,-0.105
177.2833333,-0.11
177.2861111,-0.09
177.2888889,-0.095
177.2916667,-0.11
177.2944444,-0.13
177.2972222,-0.145
177.3,-0.145
177.3027778,-0.11
177.3055556,-0.1
177.3083333,-0.1
177.3111111,-0.12
177.3138889,-0.135
177.3166667,-0.135
177.3194444,-0.125
177.3222222,-0.095
177.325,-0.09
177.3277778,-0.09
177.3305556,-0.11
177.3333333,-0.105
177.3361111,-0.065
177.3388889,-0.025
177.3416667,-0.005
177.3444444,0.015
177.3472222,0.05
177.35,0.1
177.3527778,0.155
177.3555556,0.22
177.3583333,0.265
177.3611111,0.325
177.3638889,0.395
177.3666667,0.47
177.3694444,0.56
177.3722222,0.655
177.375,0.725
177.3777778,0.78
177.3805556,0.84
177.3833333,0.9
177.3861111,0.99
177.3888889,1.05
177.3916667,1.085
177.3944444,1.1
177.3972222,1.09
177.4,1.085
177.4027778,1.095
177.4055556,1.08
177.4083333,1.03
177.4111111,0.955
177.4138889,0.855
177.4166667,0.735
177.4194444,0.59
177.4222222,0.435
177.425,0.24
177.4277778,0.08
177.4305556,-0.035
177.4333333,-0.11
177.4361111,-0.16
177.4388889,-0.2
177.4416667,-0.255
177.4444444,-0.325
177.4472222,-0.39
177.45,-0.41
177.4527778,-0.435
177.4555556,-0.455
177.4583333,-0.505
177.4611111,-0.56
177.4638889,-0.6
177.4666667,-0.63
177.4694444,-0.62
177.4722222,-0.625
177.475,-0.65
177.4777778,-0.7
177.4805556,-0.715
177.4833333,-0.715
177.4861111,-0.735
177.4888889,-0.73
177.4916667,-0.75
177.4944444,-0.765
177.4972222,-0.785
177.5,-0.785
177.5027778,-0.765
177.5055556,-0.79
177.5083333,-0.785
177.5111111,-0.795
177.5138889,-0.81
177.5166667,-0.795
177.5194444,-0.795
177.5222222,-0.79
177.525,-0.805
177.5277778,-0.835
177.5305556,-0.835
177.5333333,-0.845
177.5361111,-0.845
177.5388889,-0.845
177.5416667,-0.845
177.5444444,-0.875
177.5472222,-0.9
177.55,-0.91
177.5527778,-0.91
177.5555556,-0.91
177.5583333,-0.925
177.5611111,-0.95
177.5638889,-0.965
177.5666667,-0.98
177.5694444,-0.985
177.5722222,-0.98
177.575,-1.005
177.5777778,-1.015
177.5805556,-1.055
177.5833333,-1.065
177.5861111,-1.07
177.5888889,-1.095
177.5916667,-1.12
177.5944444,-1.135
177.5972222,-1.14
177.6,-1.13
177.6027778,-1.11
177.6055556,-1.115
177.6083333,-1.14
177.6111111,-1.145
177.6138889,-1.155
177.6166667,-1.145
177.6194444,-1.13
177.6222222,-1.115
177.625,-1.11
177.6277778,-1.115
177.6305556,-1.12
177.6333333,-1.11
177.6361111,-1.075
177.6388889,-1.04
177.6416667,-1.015
177.6444444,-0.995
177.6472222,-0.98
177.65,-0.96
177.6527778,-0.93
177.6555556,-0.895
177.6583333,-0.865
177.6611111,-0.875
177.6638889,-0.875
177.6666667,-0.855
177.6694444,-0.81
177.6722222,-0.77
177.675,-0.74
177.6777778,-0.73
177.6805556,-0.72
177.6833333,-0.715
177.6861111,-0.685
177.6888889,-0.665
177.6916667,-0.64
177.6944444,-0.635
177.6972222,-0.645
177.7,-0.625
177.7027778,-0.6
177.7055556,-0.575
177.7083333,-0.56
177.7111111,-0.57
177.7138889,-0.565
177.7166667,-0.55
177.7194444,-0.55
177.7222222,-0.53
177.725,-0.515
177.7277778,-0.53
177.7305556,-0.52
177.7333333,-0.515
177.7361111,-0.515
177.7388889,-0.485
177.7416667,-0.495
177.7444444,-0.5
177.7472222,-0.505
177.75,-0.5
177.7527778,-0.48
177.7555556,-0.47
177.7583333,-0.47
177.7611111,-0.48
177.7638889,-0.475
177.7666667,-0.465
177.7694444,-0.455
177.7722222,-0.44
177.775,-0.425
177.7777778,-0.425
177.7805556,-0.435
177.7833333,-0.445
177.7861111,-0.435
177.7888889,-0.43
177.7916667,-0.415
177.7944444,-0.415
177.7972222,-0.405
177.8,-0.4
177.8027778,-0.375
177.8055556,-0.355
177.8083333,-0.36
177.8111111,-0.38
177.8138889,-0.37
177.8166667,-0.33
177.8194444,-0.305
177.8222222,-0.28
177.825,-0.3
177.8277778,-0.3
177.8305556,-0.3
177.8333333,-0.285
177.8361111,-0.26
177.8388889,-0.205
177.8416667,-0.19
177.8444444,-0.165
177.8472222,-0.15
177.85,-0.105
177.8527778,-0.06
177.8555556,-0.005
177.8583333,0.04
177.8611111,0.075
177.8638889,0.12
177.8666667,0.18
177.8694444,0.23
177.8722222,0.28
177.875,0.285
177.8777778,0.25
177.8805556,0.21
177.8833333,0.155
177.8861111,0.125
177.8888889,0.07
177.8916667,-0.035
177.8944444,-0.17
177.8972222,-0.315
177.9,-0.485
177.9027778,-0.635
177.9055556,-0.705
177.9083333,-0.74
177.9111111,-0.765
177.9138889,-0.775
177.9166667,-0.785
177.9194444,-0.78
177.9222222,-0.77
177.925,-0.795
177.9277778,-0.8
177.9305556,-0.815
177.9333333,-0.815
177.9361111,-0.78
177.9388889,-0.76
177.9416667,-0.745
177.9444444,-0.735
177.9472222,-0.695
177.95,-0.655
177.9527778,-0.63
177.9555556,-0.59
177.9583333,-0.58
177.9611111,-0.58
177.9638889,-0.56
177.9666667,-0.53
177.9694444,-0.495
177.9722222,-0.465
177.975,-0.44
177.9777778,-0.445
177.9805556,-0.435
177.9833333,-0.42
177.9861111,-0.4
177.9888889,-0.365
177.9916667,-0.35
177.9944444,-0.36
177.9972222,-0.355
178,-0.335
178.0027778,-0.3
178.0055556,-0.27
178.0083333,-0.255
178.0111111,-0.285
178.0138889,-0.28
178.0166667,-0.28
178.0194444,-0.255
178.0222222,-0.255
178.025,-0.245
178.0277778,-0.245
178.0305556,-0.245
178.0333333,-0.24
178.0361111,-0.205
178.0388889,-0.185
178.0416667,-0.18
178.0444444,-0.175
178.0472222,-0.17
178.05,-0.16
178.0527778,-0.15
178.0555556,-0.14
178.0583333,-0.125
178.0611111,-0.11
178.0638889,-0.1
178.0666667,-0.075
178.0694444,-0.045
178.0722222,-0.025
178.075,-0.015
178.0777778,-0.005
178.0805556,-0.005
178.0833333,0.01
178.0861111,0.035
178.0888889,0.07
178.0916667,0.085
178.0944444,0.105
178.0972222,0.105
178.1,0.13
178.1027778,0.155
178.1055556,0.185
178.1083333,0.22
178.1111111,0.24
178.1138889,0.26
178.1166667,0.285
178.1194444,0.335
178.1222222,0.36
178.125,0.39
178.1277778,0.38
178.1305556,0.39
178.1333333,0.4
178.1361111,0.43
178.1388889,0.46
178.1416667,0.475
178.1444444,0.475
178.1472222,0.455
178.15,0.46
178.1527778,0.465
178.1555556,0.475
178.1583333,0.46
178.1611111,0.45
178.1638889,0.43
178.1666667,0.435
178.1694444,0.43
178.1722222,0.425
178.175,0.405
178.1777778,0.37
178.1805556,0.36
178.1833333,0.33
178.1861111,0.325
178.1888889,0.305
178.1916667,0.27
178.1944444,0.23
178.1972222,0.195
178.2,0.18
178.2027778,0.185
178.2055556,0.175
178.2083333,0.155
178.2111111,0.13
178.2138889,0.095
178.2166667,0.075
178.2194444,0.055
178.2222222,0.075
178.225,0.055
178.2277778,0.03
178.2305556,0
178.2333333,0.01
178.2361111,0
178.2388889,0.01
178.2416667,-0.02
178.2444444,-0.04
178.2472222,-0.06
178.25,-0.065
178.2527778,-0.055
178.2555556,-0.055
178.2583333,-0.055
178.2611111,-0.07
178.2638889,-0.085
178.2666667,-0.07
178.2694444,-0.05
178.2722222,-0.04
178.275,-0.06
178.2777778,-0.085
178.2805556,-0.145
178.2833333,-0.17
178.2861111,-0.17
178.2888889,-0.145
178.2916667,-0.155
178.2944444,-0.185
178.2972222,-0.21
178.3,-0.205
178.3027778,-0.2
178.3055556,-0.17
178.3083333,-0.175
178.3111111,-0.19
178.3138889,-0.195
178.3166667,-0.19
178.3194444,-0.175
178.3222222,-0.165
178.325,-0.165
178.3277778,-0.175
178.3305556,-0.2
178.3333333,-0.185
178.3361111,-0.175
178.3388889,-0.19
178.3416667,-0.185
178.3444444,-0.2
178.3472222,-0.22
178.35,-0.205
178.3527778,-0.195
178.3555556,-0.18
178.3583333,-0.19
178.3611111,-0.215
178.3638889,-0.245
178.3666667,-0.245
178.3694444,-0.24
178.3722222,-0.24
178.375,-0.245
178.3777778,-0.255
178.3805556,-0.27
178.3833333,-0.27
178.3861111,-0.265
178.3888889,-0.265
178.3916667,-0.26
178.3944444,-0.28
178.3972222,-0.28
178.4,-0.265
178.4027778,-0.275
178.4055556,-0.285
178.4083333,-0.28
178.4111111,-0.31
178.4138889,-0.305
178.4166667,-0.31
178.4194444,-0.31
178.4222222,-0.305
178.425,-0.335
178.4277778,-0.36
178.4305556,-0.38
178.4333333,-0.385
178.4361111,-0.385
178.4388889,-0.365
178.4416667,-0.37
178.4444444,-0.395
178.4472222,-0.41
178.45,-0.41
178.4527778,-0.395
178.4555556,-0.375
178.4583333,-0.355
178.4611111,-0.355
178.4638889,-0.355
178.4666667,-0.345
178.4694444,-0.34
178.4722222,-0.355
178.475,-0.34
178.4777778,-0.365
178.4805556,-0.375
178.4833333,-0.375
178.4861111,-0.365
178.4888889,-0.345
178.4916667,-0.37
178.4944444,-0.39
178.4972222,-0.42
178.5,-0.415
178.5027778,-0.39
178.5055556,-0.38
178.5083333,-0.39
178.5111111,-0.39
178.5138889,-0.415
178.5166667,-0.42
178.5194444,-0.4
178.5222222,-0.395
178.525,-0.39
178.5277778,-0.4
178.5305556,-0.415
178.5333333,-0.415
178.5361111,-0.405
178.5388889,-0.41
178.5416667,-0.405
178.5444444,-0.415
178.5472222,-0.43
178.55,-0.415
178.5527778,-0.415
178.5555556,-0.39
178.5583333,-0.4
178.5611111,-0.4
178.5638889,-0.4
178.5666667,-0.395
178.5694444,-0.365
178.5722222,-0.34
178.575,-0.37
178.5777778,-0.385
178.5805556,-0.44
178.5833333,-0.46
178.5861111,-0.425
178.5888889,-0.39
178.5916667,-0.39
178.5944444,-0.42
178.5972222,-0.445
178.6,-0.46
178.6027778,-0.45
178.6055556,-0.435
178.6083333,-0.435
178.6111111,-0.44
178.6138889,-0.45
178.6166667,-0.44
178.6194444,-0.44
178.6222222,-0.425
178.625,-0.425
178.6277778,-0.435
178.6305556,-0.43
178.6333333,-0.435
178.6361111,-0.41
178.6388889,-0.395
178.6416667,-0.38
178.6444444,-0.385
178.6472222,-0.39
178.65,-0.39
178.6527778,-0.395
178.6555556,-0.405
178.6583333,-0.43
178.6611111,-0.46
178.6638889,-0.46
178.6666667,-0.45
178.6694444,-0.445
178.6722222,-0.435
178.675,-0.43
178.6777778,-0.425
178.6805556,-0.425
178.6833333,-0.4
178.6861111,-0.39
178.6888889,-0.39
178.6916667,-0.395
178.6944444,-0.43
178.6972222,-0.43
178.7,-0.425
178.7027778,-0.42
178.7055556,-0.42
178.7083333,-0.41
178.7111111,-0.415
178.7138889,-0.435
178.7166667,-0.435
178.7194444,-0.42
178.7222222,-0.405
178.725,-0.41
178.7277778,-0.415
178.7305556,-0.42
178.7333333,-0.415
178.7361111,-0.405
178.7388889,-0.38
178.7416667,-0.395
178.7444444,-0.425
178.7472222,-0.435
178.75,-0.435
178.7527778,-0.415
178.7555556,-0.39
178.7583333,-0.39
178.7611111,-0.4
178.7638889,-0.425
178.7666667,-0.425
178.7694444,-0.405
178.7722222,-0.39
178.775,-0.405
178.7777778,-0.41
178.7805556,-0.415
178.7833333,-0.415
178.7861111,-0.4
178.7888889,-0.37
178.7916667,-0.37
178.7944444,-0.4
178.7972222,-0.41
178.8,-0.415
178.8027778,-0.39
178.8055556,-0.375
178.8083333,-0.385
178.8111111,-0.4
178.8138889,-0.42
178.8166667,-0.42
178.8194444,-0.395
178.8222222,-0.385
178.825,-0.415
178.8277778,-0.425
178.8305556,-0.425
178.8333333,-0.415
178.8361111,-0.415
178.8388889,-0.395
178.8416667,-0.385
178.8444444,-0.4
178.8472222,-0.385
178.85,-0.39
178.8527778,-0.365
178.8555556,-0.365
178.8583333,-0.37
178.8611111,-0.395
178.8638889,-0.42
178.8666667,-0.42
178.8694444,-0.42
178.8722222,-0.4
178.875,-0.41
178.8777778,-0.42
178.8805556,-0.44
178.8833333,-0.425
178.8861111,-0.39
178.8888889,-0.36
178.8916667,-0.35
178.8944444,-0.36
178.8972222,-0.375
178.9,-0.385
178.9027778,-0.39
178.9055556,-0.385
178.9083333,-0.38
178.9111111,-0.38
178.9138889,-0.37
178.9166667,-0.365
178.9194444,-0.355
178.9222222,-0.36
178.925,-0.365
178.9277778,-0.38
178.9305556,-0.385
178.9333333,-0.38
178.9361111,-0.37
178.9388889,-0.355
178.9416667,-0.36
178.9444444,-0.365
178.9472222,-0.39
178.95,-0.36
178.9527778,-0.36
178.9555556,-0.36
178.9583333,-0.34
178.9611111,-0.355
178.9638889,-0.355
178.9666667,-0.36
178.9694444,-0.36
178.9722222,-0.355
178.975,-0.355
178.9777778,-0.37
178.9805556,-0.4
178.9833333,-0.415
178.9861111,-0.41
178.9888889,-0.395
178.9916667,-0.37
178.9944444,-0.385
178.9972222,-0.38
179,-0.395
179.0027778,-0.39
179.0055556,-0.39
179.0083333,-0.385
179.0111111,-0.38
179.0138889,-0.385
179.0166667,-0.39
179.0194444,-0.37
179.0222222,-0.35
179.025,-0.36
179.0277778,-0.355
179.0305556,-0.385
179.0333333,-0.375
179.0361111,-0.365
179.0388889,-0.36
179.0416667,-0.365
179.0444444,-0.38
179.0472222,-0.39
179.05,-0.395
179.0527778,-0.39
179.0555556,-0.37
179.0583333,-0.375
179.0611111,-0.385
179.0638889,-0.4
179.0666667,-0.395
179.0694444,-0.365
179.0722222,-0.345
179.075,-0.35
179.0777778,-0.365
179.0805556,-0.365
179.0833333,-0.375
179.0861111,-0.375
179.0888889,-0.365
179.0916667,-0.36
179.0944444,-0.365
179.0972222,-0.39
179.1,-0.39
179.1027778,-0.36
179.1055556,-0.345
179.1083333,-0.335
179.1111111,-0.335
179.1138889,-0.345
179.1166667,-0.345
179.1194444,-0.35
179.1222222,-0.345
179.125,-0.35
179.1277778,-0.35
179.1305556,-0.355
179.1333333,-0.355
179.1361111,-0.34
179.1388889,-0.3
179.1416667,-0.285
179.1444444,-0.31
179.1472222,-0.35
179.15,-0.365
179.1527778,-0.38
179.1555556,-0.38
179.1583333,-0.375
179.1611111,-0.38
179.1638889,-0.385
179.1666667,-0.385
179.1694444,-0.365
179.1722222,-0.35
179.175,-0.335
179.1777778,-0.35
179.1805556,-0.36
179.1833333,-0.355
179.1861111,-0.33
179.1888889,-0.315
179.1916667,-0.33
179.1944444,-0.33
179.1972222,-0.345
179.2,-0.345
179.2027778,-0.325
179.2055556,-0.32
179.2083333,-0.31
179.2111111,-0.33
179.2138889,-0.325
179.2166667,-0.315
179.2194444,-0.305
179.2222222,-0.3
179.225,-0.315
179.2277778,-0.335
179.2305556,-0.345
179.2333333,-0.345
179.2361111,-0.325
179.2388889,-0.315
179.2416667,-0.305
179.2444444,-0.3
179.2472222,-0.315
179.25,-0.305
179.2527778,-0.28
179.2555556,-0.265
179.2583333,-0.265
179.2611111,-0.27
179.2638889,-0.265
179.2666667,-0.245
179.2694444,-0.21
179.2722222,-0.185
179.275,-0.175
179.2777778,-0.185
179.2805556,-0.205
179.2833333,-0.18
179.2861111,-0.15
179.2888889,-0.135
179.2916667,-0.155
179.2944444,-0.175
179.2972222,-0.18
179.3,-0.175
179.3027778,-0.15
179.3055556,-0.12
179.3083333,-0.125
179.3111111,-0.125
179.3138889,-0.13
179.3166667,-0.14
179.3194444,-0.135
179.3222222,-0.12
179.325,-0.12
179.3277778,-0.12
179.3305556,-0.12
179.3333333,-0.075
179.3361111,-0.01
179.3388889,0.12
179.3416667,0.26
179.3444444,0.41
179.3472222,0.545
179.35,0.67
179.3527778,0.74
179.3555556,0.78
179.3583333,0.77
179.3611111,0.725
179.3638889,0.625
179.3666667,0.515
179.3694444,0.355
179.3722222,0.155
179.375,-0.05
179.3777778,-0.185
179.3805556,-0.22
179.3833333,-0.2
179.3861111,-0.21
179.3888889,-0.215
179.3916667,-0.24
179.3944444,-0.285
179.3972222,-0.315
179.4,-0.315
179.4027778,-0.295
179.4055556,-0.3
179.4083333,-0.32
179.4111111,-0.365
179.4138889,-0.38
179.4166667,-0.39
179.4194444,-0.395
179.4222222,-0.39
179.425,-0.41
179.4277778,-0.415
179.4305556,-0.415
179.4333333,-0.41
179.4361111,-0.41
179.4388889,-0.395
179.4416667,-0.39
179.4444444,-0.39
179.4472222,-0.41
179.45,-0.43
179.4527778,-0.415
179.4555556,-0.395
179.4583333,-0.41
179.4611111,-0.425
179.4638889,-0.42
179.4666667,-0.415
179.4694444,-0.4
179.4722222,-0.375
179.475,-0.39
179.4777778,-0.4
179.4805556,-0.395
179.4833333,-0.405
179.4861111,-0.375
179.4888889,-0.375
179.4916667,-0.385
179.4944444,-0.405
179.4972222,-0.415
179.5,-0.4
179.5027778,-0.38
179.5055556,-0.35
179.5083333,-0.37
179.5111111,-0.385
179.5138889,-0.39
179.5166667,-0.4
179.5194444,-0.375
179.5222222,-0.36
179.525,-0.345
179.5277778,-0.345
179.5305556,-0.345
179.5333333,-0.34
179.5361111,-0.33
179.5388889,-0.325
179.5416667,-0.345
179.5444444,-0.355
179.5472222,-0.33
179.55,-0.325
179.5527778,-0.295
179.5555556,-0.285
179.5583333,-0.275
179.5611111,-0.3
179.5638889,-0.285
179.5666667,-0.27
179.5694444,-0.24
179.5722222,-0.205
179.575,-0.195
179.5777778,-0.2
179.5805556,-0.22
179.5833333,-0.205
179.5861111,-0.2
179.5888889,-0.17
179.5916667,-0.16
179.5944444,-0.155
179.5972222,-0.145
179.6,-0.125
179.6027778,-0.1
179.6055556,-0.075
179.6083333,-0.055
179.6111111,-0.05
179.6138889,-0.045
179.6166667,-0.025
179.6194444,-0.015
179.6222222,0.01
179.625,0.03
179.6277778,0.03
179.6305556,0.03
179.6333333,0.055
179.6361111,0.075
179.6388889,0.11
179.6416667,0.11
179.6444444,0.105
179.6472222,0.09
179.65,0.095
179.6527778,0.12
179.6555556,0.135
179.6583333,0.14
179.6611111,0.135
179.6638889,0.12
179.6666667,0.115
179.6694444,0.13
179.6722222,0.135
179.675,0.12
179.6777778,0.085
179.6805556,0.06
179.6833333,0.055
179.6861111,0.055
179.6888889,0.065
179.6916667,0.04
179.6944444,0.02
179.6972222,-0.005
179.7,-0.005
179.7027778,-0.01
179.7055556,0
179.7083333,-0.03
179.7111111,-0.04
179.7138889,-0.065
179.7166667,-0.095
179.7194444,-0.095
179.7222222,-0.095
179.725,-0.12
179.7277778,-0.14
179.7305556,-0.16
179.7333333,-0.17
179.7361111,-0.165
179.7388889,-0.16
179.7416667,-0.18
179.7444444,-0.19
179.7472222,-0.205
179.75,-0.22
179.7527778,-0.225
179.7555556,-0.215
179.7583333,-0.245
179.7611111,-0.265
179.7638889,-0.285
179.7666667,-0.285
179.7694444,-0.265
179.7722222,-0.265
179.775,-0.27
179.7777778,-0.255
179.7805556,-0.27
179.7833333,-0.26
179.7861111,-0.24
179.7888889,-0.245
179.7916667,-0.26
179.7944444,-0.3
179.7972222,-0.28
179.8,-0.26
179.8027778,-0.245
179.8055556,-0.23
179.8083333,-0.23
179.8111111,-0.255
179.8138889,-0.27
179.8166667,-0.265
179.8194444,-0.225
179.8222222,-0.2
179.825,-0.2
179.8277778,-0.19
179.8305556,-0.19
179.8333333,-0.185
179.8361111,-0.17
179.8388889,-0.15
179.8416667,-0.14
179.8444444,-0.125
179.8472222,-0.105
179.85,-0.07
179.8527778,-0.01
179.8555556,0.045
179.8583333,0.095
179.8611111,0.145
179.8638889,0.195
179.8666667,0.235
179.8694444,0.3
179.8722222,0.37
179.875,0.445
179.8777778,0.51
179.8805556,0.565
179.8833333,0.64
179.8861111,0.695
179.8888889,0.78
179.8916667,0.875
179.8944444,0.97
179.8972222,1.03
179.9,1.08
179.9027778,1.125
179.9055556,1.16
179.9083333,1.13
179.9111111,1.08
179.9138889,1.01
179.9166667,0.905
179.9194444,0.795
179.9222222,0.64
179.925,0.48
179.9277778,0.29
179.9305556,0.1
179.9333333,-0.095
179.9361111,-0.235
179.9388889,-0.255
179.9416667,-0.28
179.9444444,-0.315
179.9472222,-0.36
179.95,-0.395
179.9527778,-0.42
179.9555556,-0.425
179.9583333,-0.455
179.9611111,-0.495
179.9638889,-0.52
179.9666667,-0.535
179.9694444,-0.545
179.9722222,-0.545
179.975,-0.57
179.9777778,-0.61
179.9805556,-0.63
179.9833333,-0.645
179.9861111,-0.63
179.9888889,-0.625
179.9916667,-0.66
179.9944444,-0.685
179.9972222,-0.71
180,-0.725
180.0027778,-0.715
180.0055556,-0.715
180.0083333,-0.735
180.0111111,-0.755
180.0138889,-0.77
180.0166667,-0.775
180.0194444,-0.76
180.0222222,-0.755
180.025,-0.77
180.0277778,-0.8
180.0305556,-0.815
180.0333333,-0.8
180.0361111,-0.8
180.0388889,-0.785
180.0416667,-0.79
180.0444444,-0.81
180.0472222,-0.825
180.05,-0.83
180.0527778,-0.825
180.0555556,-0.815
180.0583333,-0.825
180.0611111,-0.825
180.0638889,-0.86
180.0666667,-0.855
180.0694444,-0.86
180.0722222,-0.845
180.075,-0.865
180.0777778,-0.87
180.0805556,-0.89
180.0833333,-0.88
180.0861111,-0.88
180.0888889,-0.875
180.0916667,-0.885
180.0944444,-0.945
180.0972222,-0.95
180.1,-0.955
180.1027778,-0.955
180.1055556,-0.955
180.1083333,-0.975
180.1111111,-0.975
180.1138889,-0.98
180.1166667,-0.99
180.1194444,-0.965
180.1222222,-0.955
180.125,-0.96
180.1277778,-0.98
180.1305556,-1
180.1333333,-0.98
180.1361111,-0.955
180.1388889,-0.935
180.1416667,-0.915
180.1444444,-0.93
180.1472222,-0.93
180.15,-0.905
180.1527778,-0.875
180.1555556,-0.845
180.1583333,-0.835
180.1611111,-0.84
180.1638889,-0.84
180.1666667,-0.815
180.1694444,-0.81
180.1722222,-0.745
180.175,-0.73
180.1777778,-0.725
180.1805556,-0.705
180.1833333,-0.685
180.1861111,-0.66
180.1888889,-0.635
180.1916667,-0.62
180.1944444,-0.63
180.1972222,-0.62
180.2,-0.62
180.2027778,-0.61
180.2055556,-0.59
180.2083333,-0.585
180.2111111,-0.6
180.2138889,-0.595
180.2166667,-0.58
180.2194444,-0.565
180.2222222,-0.535
180.225,-0.54
180.2277778,-0.525
180.2305556,-0.535
180.2333333,-0.55
180.2361111,-0.53
180.2388889,-0.52
180.2416667,-0.51
180.2444444,-0.505
180.2472222,-0.51
180.25,-0.52
180.2527778,-0.5
180.2555556,-0.49
180.2583333,-0.485
180.2611111,-0.495
180.2638889,-0.505
180.2666667,-0.505
180.2694444,-0.495
180.2722222,-0.47
180.275,-0.465
180.2777778,-0.49
180.2805556,-0.48
